,Template,Frequency,Class
4041,[n:1]>>N#C-C-C-[n:1]_-1_0_0,5,4042
4042,[O:1]>>C-C(-C)-C(-C)(-C)-[Si](-C)(-C)-[O:1]_-1_0_0,5,4043
4043,[O:3].[C:1]-[C:2]>>[C:1]-[Li].[C:2]-[O:3]_00-1_000_000,5,4044
4044,[N:1]>>C-[N:1]-C_-2_0_0,5,4045
4045,[n:2].[n:1]-[C:3]>>[n:1].[n:2].C-c1:c:n(-[C:3]):c(=O):[nH]:c:1=O_010_000_000,5,4046
4046,[c:1]-[C:3]=[C:2]>>Br-[c:1].C1-C-[C:2]-[C:3]-O-1_001_000_000,5,4047
4047,[O:1]>>O=S(=O)(-[O:1])-c1:c:c:c:c:c:1_-1_0_0,5,4048
4048,[n:1].[n:2].[N:3]-[c:4]>>[n:1].[n:2].[N:3].C-C-O-C(=O)-c1:c:c:c:c:c:1-O-[c:4]_-1110_0000_0000,5,4049
4049,[O:1]-[C:2]=[O:3]>>[O:1].O=[C:2]-[O:3]-c1:c:c:c:c:c:1_100_000_000,5,4050
4050,[N:1]>>C-C(-C)(-C)-C-C(-C)(-C)-[N:1]_-1_0_0,5,4051
4051,[O:1].[O:2]=[C:3]-[O:4]>>C-C(-C)(-C)-C(-[O:1])-[O:2]-[C:3]=[O:4]_-100-1_0000_0000,5,4052
4052,[N:1]-[C:2].[O:3]=[S:4]-[O:5]>>[N:1].[C:2]-[O:3]-[S:4]=[O:5]_1000-1_00000_00000,5,4053
4053,[N:1]>>C-C-C-C-[N:1]_-1_0_0,5,4054
4054,[N:2]-[C:3](-[O:1])=[O:4]>>[O:1].[N:2].C1-C-[C:3]-[O:4]-C-1_1120_0000_0000,5,4055
4055,[C:3].[C:1]=[C:2]>>O=[C:1].[C:2]-O-[C:3]_01-1_000_000,5,4056
4056,[N:1].[O:2]>>[N:1]-C(-[O:2])-c1:c:c:c:c:c:1_-1-1_00_00,5,4057
4057,[N:1]>>C-C(-C)(-C)-S(=O)-[N:1]_-2_-1_0,5,4058
4058,[N:1].[O:2]>>[N:1]-[O:2]_-1-1_00_00,5,4059
4059,[N:1]>>C-C(-C)(-C)-O-C(=O)-O-[N:1]_-1_0_0,5,4060
4060,[O:1].[C:2]=[O:3]>>[O:1]-[C:2]-[O:3]_-101_000_000,5,4061
4061,[C:1]=[O:2]>>C-C(=O)-O-[C:1]-[O:2]-C(-C)=O_00_00_00,5,4062
4062,[C:1]-[O:2]>>C-C(-C)-O-[C:1]=[O:2]_-2-1_00_00,5,4063
4063,[N:1]>>C-O-C(-C)-O-C-[N:1]_-1_0_0,5,4064
4064,[c:4]-[C:1]-[C:2]=[O:3]>>N-[C:1]-[C:2](-[O:3])-[c:4]_0010_0000_0000,5,4065
4065,[C:1]-[O:2]>>C-C-C-C-O-[C:1]=[O:2]_-2-1_00_00,5,4066
4066,[c:1]>>Cl-S(=O)(=O)-[c:1]_-1_0_0,5,4067
4067,[N:1]-[C:2].[n:3]:[n:4]>>[N:1].Cl-[C:2].[n:3]:[n:4]_101-1_0000_0000,5,4068
4068,[N:1]-[C:3]=[O:2]>>O=C-[N:1].C-[O:2]-[C:3]=O_000_000_000,5,4069
4069,[n:1].[n:3].[O:2]-[C:4]>>[n:1].[O:2].[n:3].O-[C:4]_-1110_0000_0000,5,4070
4070,[N:1]>>C-C(-C)-[N:1]_-1_0_0,5,4071
4071,[N:2]-[C:3]-[c:1]>>[c:1].Cl-S(=O)(=O)-[N:2]=[C:3]_1-20_000_000,5,4072
4072,[N:1]>>O=C(-[N:1])-O-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1_-1_0_0,5,4073
4073,[C:1]-[O:3]-[C:2]>>[C:1].Br-N1-C(=O)-C-C-[C:2]-1=[O:3]_1-30_000_000,5,4074
4074,[C:1]-[C:4]=[C:3]-[C:2]>>[C:1].O-C-[C:2]=[C:3]-[C:4]_1-202_0000_0000,5,4075
4075,[C:1]-[O:3]-[C:2]>>[C:1].Cl-C1=C(-Cl)-[C:2](=[O:3])-C(-C#N)=C(-C#N)-C-1=O_1-30_000_000,5,4076
4076,[N:1]>>C-O-c1:c:c:c(-C(=O)-[N:1]):c:c:1_-1_0_0,5,4077
4077,[c:1]>>C-C(-C)-O-[c:1]_-1_0_0,5,4078
4078,[C:1]>>C-c1:c:c:c(-S(=O)(=O)-[C:1]):c:c:1_-1_0_0,5,4079
4079,[C:1]-[C:3]=[O:2]>>[C:1]-[Li].C-[O:2]-[C:3]=O_000_000_000,5,4080
4080,[O:1]>>C-C(-C)-C-C-[O:1]_-1_0_0,5,4081
4081,[Cl:1]>>C-c1:n:c(-N-c2:c:c:c(-F):c:c:2):n:c(-[Cl:1]):c:1-C_-1_0_0,5,4082
4082,[N:1]>>C-O-C-C(=O)-[N:1]_-1_0_0,5,4083
4083,[N:3].[n:1]-[C:2]>>[n:1].[C:2]-[N:3]_100_001_000,5,4084
4084,[N:1]#[C:2]-[C:3]>>C-[N:1](-C)-[C:2]=[C:3]_01-1_000_000,5,4085
4085,[N:1]-[C:2]=[C:3]>>[N:1].C-S(=O)(=O)-O-[C:2]-[C:3]-O-S(-C)(=O)=O_010_-100_000,5,4086
4086,[n:1].[n:3].[S:2]-[c:4]>>[n:1].[S:2].[n:3].Cl-[c:4]_-1110_0000_0000,5,4087
4087,[C:1]>>C-N(-C)-C=[C:1]_-2_0_0,5,4088
4088,[N:1]-[C:2].[n:3]:[n:4]>>[N:1].O-[C:2].[n:3]:[n:4]_101-1_0000_0000,5,4089
4089,[O:1]>>O-C(=O)-C-[O:1]_-1_0_0,5,4090
4090,[O:1].[O:2].[O:3]-[C:4]>>[O:1].[O:2].[O:3].Cl-[C:4]_-1-110_-1-100_0000,5,4091
4091,[C:1]=[C:2]>>Br-[C:1]-[C:2](-Br)-Br_0-1_00_00,5,4092
4092,[n:1]>>[n:1]-C-c1:c:c:c(-c2:c:c:c:c:c:2-c2:n:n:n:n:2-C(-c2:c:c:c:c:c:2)(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1_-1_0_0,5,4093
4093,[n:1].[n:3]:[c:2]-[N:4]=[O:5]>>[n:1].[c:2]:[n:3].O=[N:4]-[O:5]_-11101_00000_00000,5,4094
4094,[C:1]-[C:3]=[O:2]>>N#C-[C:1].C-C-[O:2]-[C:3]=O_000_000_000,5,4095
4095,[c:1]-[C:2]#[C:3]>>I-[c:1].C-C-C-C-[Sn](-C-C-C-C)(-C#C)-[C:2]-[C:3]-C-C_021_000_000,5,4096
4096,[n:1]:[n:2]>>C-C-O-C(=O)-[n:1]:[n:2]_0-1_00_00,5,4097
4097,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].O-[Cl+3](-[O-])(-[O-])-[O:3]_0-1-1_00-1_000,5,4098
4098,[O:3].[c:1]-[C:2]>>Br-[Mg]-[c:1].[C:2]-[O:3]_00-1_000_000,5,4099
4099,[n:1]>>C-C-O-C(-C)-[n:1]_-1_0_0,5,4100
4100,[n:2].[n:1]-[C:3]>>[n:1].[n:2].O-[C:3](=O)-[O-]_01-3_000_000,5,4101
4101,[c:1]-[C:2]=[C:3]>>Br-[c:1].C-C-C-C-C(-C-C-C-C)=C(-[SnH3])-[C:2]-[C:3]-C-C_010_000_000,5,4102
4102,[O:1].[n:2]:[n:3]>>C-[O:1].[n:2]:[n:3]_-11-1_000_000,6,4103
4103,[n:1].[n:2].[N:3]=[C:4]>>[n:1].[n:2].[N:3].O=[C:4]_-1120_0000_0000,6,4104
4104,[n:1].[C:2]-[O:3]-[c:4]>>[n:1].I-[C:2].[O:3]=[c:4]_1000_0000_0000,6,4105
4105,[O:2].[C:1]-[O:5]-[C:4]=[O:3]>>[C:1]-[O:2].[O:3]-[C:4]=[O:5]_0-1100_00000_00000,6,4106
4106,[C:1]-[O:2]>>C-C(-C)-C-O-[C:1]=[O:2]_-2-1_00_00,6,4107
4107,[N:1]>>C=C-C-[N:1]-C-C=C_-2_0_0,6,4108
4108,[N:1]-[C:3]=[O:2]>>[N:1].Cl-C(=O)-[O:2]-[C:3](-Cl)-Cl_100_000_000,6,4109
4109,[O:1]>>[O:1]-C1-C-C-C-C-C-1_-1_0_0,6,4110
4110,[N:1].[O:2]=[C:3]-[O:4]>>[N:1].C-[O:2]-[C:3]=[O:4]_100-1_1000_0000,6,4111
4111,[N:1]>>C-C(-C)(-C)-O-C(=O)-N1-C-C-[N:1]-C-C-1_-2_0_0,6,4112
4112,[N:1]>>C-C(-C)=[N:1]_-2_0_0,6,4113
4113,[C:2]-[C:3]-[O:1]>>[O:1].C-C(-C)(-C)-O-C(=O)-[C:2]=[C:3]_1-20_000_000,6,4114
4114,[C:1]=[O:2]>>O1-[C:1]-[O:2]-C(-c2:c:c:c:c:c:2)-C-1-c1:c:c:c:c:c:1_00_00_00,6,4115
4115,[C:3]=[O:4].[O:1]=[C:2]>>[O:1]-[C:2]-[C:3]-[O:4]_1001_0000_0000,6,4116
4116,[n:1].[n:3].[N:2]-[C:4]>>[n:1].[N:2].[n:3].Cl-[C:4]_-1110_0000_0000,6,4117
4117,[C:1]>>C-c1:c:c:c(-S(=O)(=O)-O-[C:1]):c:c:1_-1_0_0,6,4118
4118,[C:1]-[C:3]=[O:2]>>[C:1]-[Mg+].C-[O:2]-[C:3]=O_000_000_000,6,4119
4119,[N:3].[c:1]-[C:2]>>[c:1].[C:2]-[N:3]_10-1_000_000,6,4120
4120,[O:1].[O:2].[C:3]-[S:6]-[C:5]=[N:4]>>[O:1].[O:2].Cl-[C:3].[N:4]-[C:5]=[S:6]_-1-10100_-1-10000_000000,6,4121
4121,[O:3].[N:1]-[C:2]>>[N:1].O-[C:2]-[O:3]_1-1-1_000_000,6,4122
4122,[n:1].[c:2]-[Cl:3]>>[n:1].O=[c:2].Cl-C(=O)-C(=O)-[Cl:3]_100_000_000,6,4123
4123,[N:1]-[C:3](-[O:2])=[O:4]>>[N:1].[O:2].C1-C-[C:3]-[O:4]-C-1_1120_0000_0000,6,4124
4124,[c:1]-[N:3]=[O:2]>>[c:1].C-C(-C)-C-C-[O:2]-[N:3]=O_100_000_000,6,4125
4125,[N:1]#[C:2]>>O=[N:1](-[C:2])-[O-]_02_10_00,6,4126
4126,[O:1].[C:2]-[C:3]>>[O:1].[C:2].Cl-[C:3]_-110_-100_000,6,4127
4127,[O:1]-[S:2]=[O:3]>>[O:1].O=[S:2]-[O:3]-c1:c:c:c:c:c:1_100_000_000,6,4128
4128,[n:1]>>C-C(-C)(-C)-[Si](-C)(-C)-[n:1]_-1_0_0,6,4129
4129,[C:1]>>F-C(-F)(-F)-[C:1]=O_-3_0_0,6,4130
4130,[O:1]>>[O:1]_-1_-1_0,6,4131
4131,[O:3].[O:1]-[C:2]>>[O:1].[C:2]-[O:3]_000_-101_000,6,4132
4132,[n:1]>>C-C-O-C-[n:1]_-1_0_0,6,4133
4133,[c:1]-[C:3]=[C:2]>>Cl-[c:1].C-C-N(-C-C)-[C:2]-[C:3]_002_000_000,6,4134
4134,[O:1].[N:2]>>[O:1].O=[N:2]-[O-]_1-2_11_00,6,4135
4135,[N:1]-[C:2]=[O:3]>>[N:1].O=[C:2]-[O:3]-C(=O)-[O-]_100_000_000,6,4136
4136,[N:1]-[C:2].[O:3]=[C:4]-[C:5]>>[N:1].[C:2]-[O:3]-[C:4]=[C:5]_1000-1_00000_00000,6,4137
4137,[n:2].[n:1]>>[n:1].O-[n:2]_-10_00_00,6,4138
4138,[O:1]>>C-O-C(-C)(-C)-[O:1]_-1_0_0,6,4139
4139,[C:1]>>C=[C:1]_-2_0_0,6,4140
4140,[C:1]-[C:2]=[O:3]>>[C:1].O=[C:2]-[O:3]-c1:c:c:c:c:c:1_100_000_000,6,4141
4141,[c:1]>>C-C(=O)-[c:1]_-1_0_0,6,4142
4142,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].C-C(-C)=[O:3]_0-1-1_000_000,6,4143
4143,[N:1]>>C-[Si](-C)(-C)-[N:1]_-1_0_0,6,4144
4144,[O:1]=[c:2]:[n:3]>>C-C-C-C-[O:1]-[c:2]:[n:3]_00-1_000_000,6,4145
4145,[C:1]-[O:4]-[c:3]:[n:2]>>C-[O+](-C)-[C:1].[n:2]:[c:3]=[O:4]_0100_0000_0000,6,4146
4146,[n:1].[n:3].[S:2]-[c:4]>>[n:1].[S:2].[n:3].O=[N+](-[O-])-[c:4]_-1110_0000_0000,6,4147
4147,[C:1]-[C:3]=[O:2]>>C-O-C(=O)-[C:1].C-C(-C)(-C)-[O:2]-[C:3]=O_000_000_000,6,4148
4148,[C:1]>>C-C(-C)-[C:1]_-1_0_0,6,4149
4149,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].O=C(-[O-])-[O:3]_0-1-1_00-1_000,6,4150
4150,[O:1].[N:2]-[c:3]>>[O:1].[N:2].Cl-[c:3]_-110_-100_000,6,4151
4151,[C:1]-[O:2]>>O=C1-O-C-C(-c2:c:c:c:c:c:2)-N-1-[C:1]=[O:2]_-2-1_00_00,6,4152
4152,[O:1].[O:2]-[C:3]>>[O:1].[O:2].Cl-[C:3]_-110_-100_000,6,4153
4153,[n:1].[Br:2]-[c:3]>>[n:1].Br-P(-Br)-[Br:2].O=[c:3]_100_000_000,6,4154
4154,[O:1].[C:2]-[C:4]-[N:3]>>[O:1].[C:2].[N:3].O=[C:4]_-1120_-1010_0000,6,4155
4155,[C:1]-[O:3]-[C:2]>>C-O-[C:1].O-[C:2]=[O:3]_0-20_000_000,6,4156
4156,[C:1]-[C:2]>>O-[C:1]=[C:2]_-2-1_00_00,6,4157
4157,[C:1]-[C:2]>>C1-[C:1]-[C:2]-1_-1-1_00_00,6,4158
4158,[n:2].[n:1]>>[n:1].C-N(-C)-S(=O)(=O)-[n:2]_-10_00_00,6,4159
4159,[n:1].[n:2]>>[n:1].N#C-C-C-[n:2]_-10_00_00,6,4160
4160,[N:1]>>O-S(=O)(=O)-[N:1]_-1_0_0,6,4161
4161,[N:1]-[C:3](-[N:2])=[O:4]>>[N:1].[N:2].C-[C:3]-[O:4]-C(-C)=O_1120_0000_0000,6,4162
4162,[O:1]-[C:2]=[O:3]>>[O:1]=[C:2]-[O:3]-C1-C-C-C-C-1_-100_000_000,6,4163
4163,[C:1]=[C:2]>>[C:1]-[C:2]-[Se]-c1:c:c:c:c:c:1_10_00_00,6,4164
4164,[O:1].[O:2]>>[O:1].C-C(-C)(-C)-[O:2]_-1-1_-10_00,6,4165
4165,[O:1]=[C:2]-[O:3]>>C-O-c1:c:c:c(-C-[O:1]-[C:2]=[O:3]):c:c:1_00-1_000_000,6,4166
4166,[n:3].[n:1].[n:2]>>[n:1].[n:2].[n:3]-C1-C-C-C-C-O-1_-11-1_000_000,6,4167
4167,[N:1]=[C:2]=[O:3]>>[N:1].C-[C:2]-[O:3]-C(-C)=O_220_000_000,6,4168
4168,[O:2].[C:1]-[N:3]>>[C:1]-[O:2].C-[Si](-C)(-C)-[N:3]_0-10_000_000,6,4169
4169,[O:1]=[c:2]:[n:3]>>Cl-c1:c:c:c(-[O:1]-[c:2]:[n:3]):c(-F):c:1_00-1_000_000,6,4170
4170,[O:1].[O:2]-[c:3]>>[O:1].[O:2].F-[c:3]_-110_-100_000,6,4171
4171,[C:1]>>C-C-C-C-[C:1]_-1_0_0,6,4172
4172,[C:1]-[C:2]=[O:3]>>O-C(=O)-[C:1].O=[C:2]-[O:3]-C-c1:c:c:c:c:c:1_000_000_000,6,4173
4173,[c:2].[n:1]>>[n:1].O=[c:2]_1-1_00_00,6,4174
4174,[N:1].[N:2]>>[N:1].O=[N:2]-[O-]_-1-2_-11_00,6,4175
4175,[n:1].[n:2]>>[n:1].C-C(-C)(-[n:2])-c1:c:c:c:c:c:1_-10_00_00,6,4176
4176,[n:2].[n:1]>>[n:1].[n:2]-C-c1:c:c:c:c:c:1_-10_00_00,6,4177
4177,[S:1]=[c:2]:[n:3]>>C-[S:1]-[c:2]:[n:3]_00-1_000_000,6,4178
4178,[O:4].[N:1].[C:2]-[C:3]>>[N:1].[C:2].[C:3]-[O:4]_-110-1_-1000_0000,6,4179
4179,[S:1]>>C-C-O-C(=S)-[S:1]_-1_0_0,6,4180
4180,[n:1].[n:3].[S:2]-[c:4]>>[n:1].[S:2].[n:3].N-[c:4]_-1110_0000_0000,6,4181
4181,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].O=C-[O:3]_0-10_000_000,6,4182
4182,[N:1]>>O=C(-[N:1])-O-C-c1:c:c:c(-[N+](=O)-[O-]):c:c:1_-1_0_0,6,4183
4183,[N:2].[O:1]>>C-C(-C)(-[O:1])-[N:2]-C(=O)-O-C-c1:c:c:c:c:c:1_-1-2_00_00,6,4184
4184,[N:1]>>[N:1]-O-C-c1:c:c:c:c:c:1_-1_0_0,6,4185
4185,[N:2]-[C:3](-[O:1])=[O:4]>>[O:1].[N:2]#[C:3]-[O:4]-[Na]_1-200_0000_0000,6,4186
4186,[N:1].[C:4].[Li:2]-[C:3]>>[N:1].[Li:2].[C:3]-O-[C:4]_-100-1_-1100_0000,6,4187
4187,[c:3].[n:1].[n:2]>>[n:1].[n:2].N-[c:3]_-11-1_000_000,6,4188
4188,[O:1]>>C-C(-C)(-C)-C(=O)-O-C-[O:1]_-1_0_0,7,4189
4189,[n:1]:[n:2]>>[n:1]:[n:2]-C-c1:c:c:c:c:c:1_-10_00_00,7,4190
4190,[O:1]-[C:4]-[C:3]=[C:2]>>[O:1].Cl-C(-Cl)(-Cl)-C(=N)-O-[C:2]-[C:3]=[C:4]_1000_0000_0000,7,4191
4191,[c:1]-[C:2]=[C:3]>>Br-[c:1].C-O-[C:2]-[C:3]-O-C_010_000_000,7,4192
4192,[O:3].[C:1]-[C:2]>>O-C-[C:1].[C:2]-[O:3]_00-1_000_000,7,4193
4193,[C:1]-[C:2]#[N:3]>>O=[C:1].C-c1:c:c:c:c:c:1-S(=O)(=O)-[C:2]-[N:3]#[C-]_-120_001_000,7,4194
4194,[c:1]-[C:2]=[O:3]>>[c:1].C-[C:2]-[O:3]-C(-C)=O_110_000_000,7,4195
4195,[O:1]>>[O:1]-C-c1:c:c:c:c:c:1_0_1_0,7,4196
4196,[N:1]>>O-C-C-[N:1]_-1_0_0,7,4197
4197,[N:1]>>C-C(-C)-C-O-C(=O)-[N:1]_-1_0_0,7,4198
4198,[C:1]=[N:2]>>C-N-[C:1]-[N:2]_01_00_00,7,4199
4199,[c:1]-[C:2]=[C:3]>>Br-[c:1].C-C-C-C-O-B(-C=C)-O-[C:2]-[C:3]-C-C_010_000_000,7,4200
4200,[O:1]>>Cl-c1:c:c:c(-C-[O:1]):c:c:1_-1_0_0,7,4201
4201,[S:3]-[Cl:4].[C:1]=[C:2]>>[C:1]-[C:2]-[S:3].O=C1-C-C-C(=O)-N-1-[Cl:4]_1000_0000_0000,7,4202
4202,[N:1]-[C:3]-[N:2]>>[N:1].O=C(-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1)-[N:2]=[C:3]_1-20_000_000,7,4203
4203,[O:1]-[C:3]=[O:2]>>[O:1].C-C(-C)(-C)-[O:2]-[C:3]=O_100_000_000,7,4204
4204,[S:1]-[C:4]-[C:3]#[C:2]>>[S:1].Br-[C:2]-[C:3]#[C:4]_110-1_0000_0000,7,4205
4205,[c:1]-[C:3]=[O:2]>>[c:1].C-C-[O:2]-[C:3]=O_100_000_000,7,4206
4206,[n:2].[n:3].[S:1]=[O:4]>>[S:1].[n:2].[n:3].C-C-O-C(=O)-C(-O)-C(-O)-C(=[O:4])-O-C-C_0-110_0000_0000,7,4207
4207,[n:1].[c:2]=[O:3]>>[n:1].Cl-[c:2].C-C-[O:3]_-101_000_000,7,4208
4208,[O:3].[c:1]-[C:2]>>O=C-[c:1].C-[C:2](-C)-C(-C)(-C)-[O:3]_0-2-1_000_000,7,4209
4209,[O:1].[c:2]-[S:3]>>[O:1].[c:2].O=[S:3]_110_10-1_000,7,4210
4210,[Cl:1]>>Cl-S(=O)-[Cl:1]_-1_0_0,7,4211
4211,[N:1]-[C:3]=[S:2]>>[N:1].C-[S:2]-[C:3]=S_100_000_000,7,4212
4212,[O:1]-[C:2]=[O:3]>>[O:1].O=[C:2]-[O:3]-N1-C(=O)-C-C-C-1=O_100_000_000,7,4213
4213,[N:1]>>C-C(-C)(-C)-[Si](-C)(-C)-[N:1]_-1_0_0,7,4214
4214,[P:1]>>Cl-[P:1]_-1_0_0,7,4215
4215,[n:1].[n:2].[N:3]-[S:4]>>[n:1].[n:2].[N:3].Cl-[S:4]_-1110_0000_0000,7,4216
4216,[n:1]>>O=C(-[n:1])-O-C-c1:c:c:c:c:c:1_-1_0_0,7,4217
4217,[n:1].[n:2].[C:3]-[C:4]>>[n:1].[n:2].[C:3]=[C:4]_-11-1-1_0000_0000,7,4218
4218,[C:1].[O:2]>>C-[C:1](-C)-[O:2]_-3-1_00_00,7,4219
4219,[O:1]-[C:3]=[O:2]>>[O:1].C-C(=O)-[O:2]-[C:3]_102_000_000,7,4220
4220,[N:1].[O:2]=[C:3]-[O:4]>>O=C(-[N:1])-[O:2]-[C:3]=[O:4]_-100-1_0000_0000,7,4221
4221,[c:1]-[C:3]=[C:2]>>Br-[c:1].C1-C-O-[C:2]-[C:3]-O-1_001_000_000,7,4222
4222,[N:2].[C:1]-[O:3]>>[C:1]-[N:2].C1-C-[O:3]-C-C-O-1_0-10_001_000,7,4223
4223,[c:1]>>C-C(-C)-[c:1]_-1_0_0,7,4224
4224,[C:4]-[S:3]-[c:2]:[n:1]>>[n:1]:[c:2]=[S:3].C-O-S(=O)(=O)-O-[C:4]_1000_0000_0000,7,4225
4225,[C:2]-[O:3]-[c:1]>>F-[c:1].C-N(-C)-[C:2]=[O:3]_0-20_000_000,7,4226
4226,[O:2]-[C:1]-[C:3]>>C1-[C:1]-[O:2]-1.C-C(-C)(-C)-O-[C:3]=O_0-1-2_000_000,7,4227
4227,[Cl:1]>>C-C(=O)-[Cl:1]_-1_0_0,7,4228
4228,[C:1]-[C:2]>>Cl-[C:1]=[C:2]_-2-1_00_00,8,4229
4229,[C:1]-[C:2]=[O:3]>>[C:1].O=[C:2]-[O:3]-N1-C(=O)-C-C-C-1=O_100_000_000,8,4230
4230,[O:1].[c:2]-[C:3]-[O:4]>>[O:1].[c:2].[C:3]=[O:4]_-110-1_-1000_0000,8,4231
4231,[O:1]>>[O:1]_1_1_0,8,4232
4232,[N:1]>>C-C(-C)(-C)-O-[N:1]_-1_0_0,8,4233
4233,[c:1]-[C:3]=[O:2]>>[Mg+]-[c:1].C-C-[O:2]-[C:3]=O_000_000_000,8,4234
4234,[N:1]-[C:3]=[O:2]>>[N:1].C-C-[O:2]-[C:3]_102_000_000,8,4235
4235,[O:1]-[C:2]=[O:3]>>[O:1]=[C:2]-[O:3]-C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-100_000_000,8,4236
4236,[n:2].[n:1]-[C:5]-[C:4]=[C:3]>>[n:1].[n:2].Br-[C:3]-[C:4]=[C:5]_01000_00000_00000,8,4237
4237,[C:1]>>C-C(-C)(-C)-O-[C:1]_-1_0_0,8,4238
4238,[S:1]-[C:4]-[C:3]=[C:2]>>[S:1].Br-[C:2]-[C:3]=[C:4]_1000_0000_0000,8,4239
4239,[n:1].[n:2].[C:3]=[O:4]>>[n:1].[n:2].[C:3]-[O:4]_-1111_0000_0000,8,4240
4240,[C:1]>>C1-C-[C:1]-1_-2_0_0,8,4241
4241,[O:3].[C:1]-[C:2]>>Br-[C:1].[C:2]-[O:3]_00-1_000_000,8,4242
4242,[N:1]>>C-[Si](-C)(-C)-C-C-O-C-[N:1]-C-O-C-C-[Si](-C)(-C)-C_-2_0_0,8,4243
4243,[n:1].[O:2]=[c:3]>>[n:1].C-[O:2]-[c:3]_-100_000_000,8,4244
4244,[O:1]>>C-O-c1:c:c:c(-C(-[O:1])(-c2:c:c:c:c:c:2)-c2:c:c:c(-O-C):c:c:2):c:c:1_-1_0_0,8,4245
4245,[Br:1]-[C:4].[C:2]=[C:3]>>[Br:1].O-[C:2]-[C:3]-[C:4]_1000_0000_0000,8,4246
4246,[O:1].[N:2]>>[O:1].C-C(-C)(-C)-[N:2]_-1-1_-10_00,8,4247
4247,[C:1]-[C:3]=[O:2]>>C-O-C(=O)-[C:1].C-[O:2]-[C:3]=O_000_000_000,8,4248
4248,[C:1]>>C-C(-C)(-C)-[C:1]_-1_0_0,8,4249
4249,[C:1]>>C-N(-C)-[C:1]_-1_0_0,8,4250
4250,[C:1]=[C:2]>>C-[Si](-C)(-C)-[C:1]-[C:2]-O_00_00_00,8,4251
4251,[n:1].[N:3].[n:2]>>[n:1].[n:2].C-C(-C)(-C)-O-C(=O)-[N:3]_-11-1_000_000,8,4252
4252,[O:1]>>C#C-C-[O:1]_-1_0_0,8,4253
4253,[O:1].[O:2]>>[O:1].C-C-[O:2]_-1-1_-10_00,8,4254
4254,[C:1]=[O:2]>>C1-[C:1]-[O:2]-1_00_00_00,8,4255
4255,[N:1]-[C:3]=[O:2]>>[N:1].C-C(-C)(-C)-O-C(=O)-[O:2]-[C:3]=O_100_000_000,8,4256
4256,[C:1]-[C:3]=[O:2]>>[C:1]-[Mg+].C-C-[O:2]-[C:3]=O_000_000_000,8,4257
4257,[N:3].[C:1]-[C:2]>>[C:1]-[Mg+].[C:2]-[N:3]_00-1_000_000,8,4258
4258,[O:2].[C:1]-[S:3]>>[C:1]-[O:2].C-O-C(=O)-C-C-[S:3]_0-10_000_000,8,4259
4259,[C:1]-[C:4]-[C:3]=[C:2]>>[C:1].O-[C:2]-[C:3]=[C:4]_1000_0000_0000,8,4260
4260,[N:1]>>O=C(-[N:1])-C-c1:c:c:c:c:c:1_-1_0_0,8,4261
4261,[O:3].[C:1]-[C:2]>>[C:1]-[K].[C:2]-[O:3]_00-1_000_000,8,4262
4262,[C:1]=[C:2]>>C-c1:c:c:c(-S(=O)(=O)-O-[C:1]-[C:2]):c:c:1_01_00_00,8,4263
4263,[n:1].[n:3].[S:2]-[C:4]>>[n:1].[S:2].[n:3].O-[C:4]_-1110_0000_0000,8,4264
4264,[S:1]>>C-N(-C)-C(-[O-])=[S:1]_0_0_0,8,4265
4265,[C:2]-[C:3]=[O:1]>>O-S(=O)(=O)-[O:1].C-[Si](-C)(-C)-[C:2]#[C:3]_1-30_000_000,8,4266
4266,[N:1]>>O-C(=O)-C-[N:1]_-1_0_0,8,4267
4267,[n:1].[n:2]>>[n:1].C-C(-C)(-C)-O-C(=O)-[n:2]_-10_00_00,8,4268
4268,[n:1].[N:3].[n:2]>>[n:1].[n:2].O=C(-[N:3])-O-C-c1:c:c:c:c:c:1_-11-1_000_000,8,4269
4269,[c:2].[O:1]>>[O:1].Cl-[c:2]_1-1_10_00,8,4270
4270,[N:3].[n:1]:[n:2]>>[n:1]:[n:2].O=[N:3]-[O-]_1-1-2_001_000,8,4271
4271,[c:1]>>C-C(-C)(-C)-O-C(=O)-[c:1]_-1_0_0,8,4272
4272,[O:1]=[P:2]-[O:3]>>C-[O:1]-[P:2]=[O:3]_000_001_000,8,4273
4273,[S:1]>>C-C(-[O-])=[S:1]_0_0_0,8,4274
4274,[O:1].[N:2]-[C:3]=[O:4]>>[O:1].[N:2].O=[C:3]-[O:4]_1101_1000_0000,8,4275
4275,[C:1]=[C:2]>>Cl-[C:1]-[C:2]-Cl_00_00_00,8,4276
4276,[n:2].[N:1]-[C:3]=[O:4]>>[N:1].[n:2].O=[C:3]-[O:4]_1101_0100_0000,8,4277
4277,[C:1]-[O:4]-[c:3]:[n:2]>>C-C-O-C(-O-[C:1])-O-C-C.[n:2]:[c:3]=[O:4]_0100_0000_0000,8,4278
